instr,Ecoa1,Ecoa2,Ecoa3,class,nb.repeat,attendance,difficulty
RF01023352,40,45,33,TC3045,1,2,3
RF01023352,34,36,36,TC3045,1,3,3
RF01023352,40,45,45,TC3045,1,2,3
RF01023352,36,36,38,TC3045,1,4,3
RF01023352,34,36,36,TC3045,1,3,3
RF01023352,33,43,43,TC3045,1,3,3
RF01023352,26,27,27,TC3045,1,3,2
RF01023352,36,41,40,TC3045,1,2,3
RF01023352,34,36,36,TC3045,1,3,3
RF01023352,35,37,36,TC3045,1,3,4
RF01023352,42,45,45,TC3045,1,4,3
RF01023352,40,44,45,TC3045,1,4,3
RF01023352,26,27,27,TC3045,1,2,3
RF01023352,24,25,18,TC3045,1,1,3
RF01023352,41,45,45,TC3045,1,3,3
RF01023352,36,45,45,TC3045,1,0,1
RF01023352,19,25,20,TC3045,1,1,2
RF01023352,33,40,37,TC3045,1,2,3
RF01023352,29,37,45,TC3045,1,3,5
RF01023352,34,36,36,TC3045,1,3,3
RF01023352,21,22,15,TC3045,1,3,3
RF01023352,42,45,45,TC3045,1,3,4
RF01023352,32,36,36,TC3045,1,3,1
RF01023352,20,18,18,TC3045,1,3,3
RF01023352,39,45,45,TC3045,1,1,3
RF01023352,33,44,40,TC3045,1,4,2
RF01023352,11,9,9,TC3045,1,1,3
RF01023352,36,36,36,TC3045,1,3,5
RF01023352,23,18,18,TC3045,1,4,5
RF01023352,35,34,36,TC3045,1,4,3
RF01023352,33,29,40,TC3045,1,2,4
RF01023352,29,27,27,TC3045,1,3,5
RF01023352,33,36,36,TC3045,1,2,3
RF01023352,32,42,37,TC3045,1,3,2
RF01023352,36,36,36,TC3045,1,4,4
RF01023352,27,36,30,TC3045,1,3,3
RF01023352,28,27,27,TC3045,1,3,4
RF01023352,30,32,35,TC3045,1,2,3
RF01023352,29,30,29,TC3045,1,2,4
RF01023352,41,45,45,TC3045,1,3,3
RF01023352,25,27,27,TC3045,1,1,3
RF01023352,35,36,32,TC3045,1,3,4
RF01023352,37,36,37,TC3045,1,3,2
RF01023352,12,9,9,TC3045,2,2,3
RF01023352,34,36,36,TC3045,1,3,3
RF01023352,14,9,9,TC3045,1,4,3
RF01023352,26,30,30,TC3045,1,4,3
RF01023352,35,45,41,TC3045,1,4,3
RF01023352,32,32,31,TC3045,1,3,4
RF01023352,26,27,27,TC3045,1,2,3
RF01023352,27,27,27,TC3045,1,3,3
RF01023352,41,45,45,TC3045,1,3,3
RF01023352,27,32,36,TC3045,1,3,3
RF01023352,31,31,27,TC3045,1,2,3
RF01023352,28,27,25,TC3045,1,4,3
RF01023352,36,36,36,TC3045,1,3,5
RF01023352,23,20,14,TC3045,1,1,3
RF01023352,32,36,36,TC3045,3,1,3
RF01023352,41,45,45,TC3045,1,3,3
RF01023352,25,27,27,TC3045,1,1,3
RF01023352,32,36,36,TC3045,1,1,3
RF01023352,34,36,36,TC3045,1,3,3
RF01023352,33,36,36,TC3045,1,0,2
RF01023352,33,36,36,TC3045,1,2,3
RF01023352,12,9,9,TC3045,1,3,2
RF01023352,18,18,18,TC3045,1,1,3
RF01023352,24,22,21,TC3045,1,0,1
RF01023352,8,9,9,TC3045,1,0,1
RF01023352,34,36,36,TC3045,1,3,3
RF01023352,31,36,36,TC3045,1,0,3
RF01023352,34,36,36,TC3045,1,3,3
RF01023352,34,36,36,TC3045,1,3,3
RF01023352,43,45,45,TC3045,1,4,4
RF01023352,21,30,28,TC3045,1,3,3
RF01023352,32,36,36,TC3045,1,1,3
RF01023352,32,36,36,TC3045,1,1,3
RF01023352,15,9,9,TC3045,1,4,4
RF01023352,33,36,36,TC3045,1,2,3
RF01023352,42,45,45,TC3045,1,4,3
RF01023352,43,45,45,TC3045,1,4,4
RF01023352,33,36,36,TC3045,1,2,3
RF01023352,12,9,9,TC3045,1,1,4
RF01023352,35,36,36,TC3045,1,4,3
RF01023352,18,14,13,TC3045,1,4,3
RF01023352,25,25,22,TC3045,1,4,5
RF01023352,36,39,41,TC3045,1,4,4
RF01023352,41,45,45,TC3045,1,3,3
RF01023352,25,13,19,TC3045,1,1,5
RF01023352,40,45,45,TC3045,1,2,3
RF01023352,8,9,9,TC3045,1,0,1
RF01023352,32,36,36,TC3045,1,1,3
RF01023352,33,36,36,TC3045,1,2,3
RF01023352,35,36,33,TC3045,1,4,3
RF01023352,29,36,36,TC3045,1,0,1
RF01023352,37,36,36,TC3045,1,4,5
RF01023352,12,9,9,TC3045,1,1,2
RF01023352,16,9,9,TC3045,1,4,5
RF01023352,34,36,36,TC3045,1,3,3
RF01023352,23,29,28,TC3045,1,1,4
RF01023352,36,45,45,TC3045,1,0,1
RF01023352,33,36,36,TC3045,1,2,3
RF01023352,13,9,9,TC3045,1,3,3
RF01023352,38,45,45,TC3045,1,2,1
RF01023352,40,45,45,TC3045,1,3,2
RF01023352,31,34,31,TC3045,2,0,3
RF01023352,38,45,45,TC3045,1,2,1
RF01023352,18,18,18,TC3045,1,0,4
RF01023352,27,33,32,TC3045,2,0,2
RF01023352,32,36,36,TC3045,3,3,3
RF01023352,31,36,36,TC3045,2,0,3
RF01023352,41,45,45,TC3045,1,3,3
RF01023352,31,41,39,TC3045,1,2,1
RF01023352,41,45,45,TC3045,1,3,3
RF01023352,30,27,27,TC3045,1,4,5
RF01023352,37,45,45,TC3045,1,1,2
RF01023352,41,45,45,TC3045,1,3,3
RF01023352,27,27,27,TC3045,1,3,3
RF01023352,34,33,31,TC3045,1,3,3
RF01023352,35,36,36,TC3045,1,4,3
RF01023352,36,45,45,TC3045,1,0,1
RF01023352,27,30,39,TC3045,1,1,5
RF01023352,34,36,36,TC3045,3,2,4
RF01023352,28,27,27,TC3045,1,3,4
RF01023352,16,9,9,TC3045,1,4,5
RF01023352,41,45,45,TC3045,1,3,3
RF01023352,41,45,45,TC3045,1,3,3
RF01023352,38,45,45,TC3045,1,0,3
RF01023352,8,9,9,TC3045,1,0,1
RF01023352,44,45,45,TC3045,1,4,5
RF01023352,27,27,27,TC3045,1,3,3
RF01023352,16,18,18,TC3045,1,0,2
RF01023352,41,45,45,TC3045,1,3,3
RF01023352,40,41,45,TC3045,1,4,3
RF01023352,42,45,45,TC3045,1,3,4
RF01023352,32,34,30,TC3045,1,3,4
RF01023352,27,27,27,TC3045,1,3,3
RF01023352,40,45,45,TC3045,1,4,1
RF01023352,32,36,36,TC3045,1,3,1
RF01023352,19,20,22,TC3045,2,1,2
RF01023352,41,45,45,TC3045,1,3,3
RF01023352,35,36,36,TC3045,1,3,4
RF01023352,27,27,27,TC3045,1,3,3
RF01023352,41,45,45,TC3045,1,3,3
RF01023352,36,36,36,TC3045,1,4,4
RF01023352,8,9,9,TC3045,1,0,1
RF01023352,31,36,36,TC3045,1,1,2
RF01023352,25,25,28,TC3045,1,3,3
RF01023352,34,42,25,TC3045,1,3,3
RF01023352,38,45,45,TC3045,1,1,2
RF01023352,36,45,45,TC3045,1,0,1
RF01023352,42,45,45,TC3045,1,4,3
RF01023352,28,27,27,TC3045,1,3,4
RF01023352,36,40,36,TC3045,1,0,1
RF01023352,41,45,45,TC3045,1,3,3
RF01023352,37,36,36,TC3045,3,4,5
RF01023352,8,9,9,TC3045,1,0,1
RF01023352,34,36,36,TC3045,1,2,4
RF01023352,41,45,45,TC3045,1,3,3
RF01023352,24,27,27,TC3045,1,0,3
RF01023352,36,43,42,TC3045,1,3,4
RF01023352,23,18,18,TC3045,1,4,5
RF01023352,41,45,45,TC3045,1,3,3
RF01023352,42,45,45,TC3045,1,4,3
RF01023352,42,45,45,TC3045,1,4,3
RF01023352,41,45,45,TC3045,1,2,4
RF01023352,27,27,27,TC3045,1,3,3
RF01023352,8,9,9,TC3045,1,0,1
RF01023352,33,36,36,TC3045,1,1,4
RF01023352,36,42,39,TC3045,1,4,3
RF01023352,31,34,36,TC3045,1,1,3
RF01023352,29,36,36,TC3045,1,3,3
RF01023352,8,9,9,TC3045,1,0,1
RF01023352,37,45,44,TC3045,1,1,1
RF01023352,8,9,9,TC3045,1,0,1
RF01023352,18,32,38,TC3045,1,0,3
RF01023352,8,9,9,TC3045,1,0,1
RF01023352,36,45,45,TC3045,1,0,1
RF01023352,24,31,27,TC3045,1,2,2
RF01023352,28,32,29,TC3045,1,4,2
RF01023352,26,32,36,TC3045,1,2,3
RF01023352,32,40,45,TC3045,1,3,3
RF01023352,30,36,36,TC3045,1,1,1
RF01023352,30,36,36,TC3045,1,1,3
RF01023352,24,19,25,TC3045,1,2,1
RF01023352,34,45,41,TC3045,1,3,4
RF01023352,23,27,27,TC3045,1,2,2
RF01023352,8,9,9,TC3045,1,0,1
RF01023352,24,24,28,TC3045,1,1,2
RF01023352,22,27,27,TC3045,1,0,1
RF01023352,22,34,35,TC3045,1,3,3
RF01023352,33,36,36,TC3045,1,2,3
RF01023352,24,27,27,TC3045,1,0,3
RF01023352,22,30,36,TC3045,1,0,1
RF01023352,15,20,22,TC3045,1,0,1
RF01023352,33,42,45,TC3045,1,3,2
RF01023352,38,45,45,TC3045,1,1,2
RF01023352,23,27,27,TC3045,1,1,2
RF01023352,18,30,27,TC3045,1,0,1
RF01023352,32,34,35,TC3045,1,4,3
RF01023352,27,27,27,TC3045,1,3,3
RF01023352,36,41,42,TC3045,1,3,2
RF01023352,29,36,39,TC3045,1,3,3
RF01023352,22,27,27,TC3045,1,0,1
RF01023352,28,35,32,TC3045,1,1,2
RF01023352,23,27,27,TC3045,1,1,1
RF01023352,8,9,9,TC3045,1,0,1
RF01023352,23,32,36,TC3045,1,0,2
RF01023352,34,37,40,TC3045,1,4,3
RF01023352,19,21,15,TC3045,1,1,4
RF01023352,26,34,36,TC3045,1,4,1
RF01023352,22,27,27,TC3045,1,0,1
RF01023352,13,16,9,TC3045,1,2,1
RF01023352,37,42,37,TC3045,1,3,4
RF01023352,8,9,9,TC3045,1,0,1
RF01023352,36,36,36,TC3045,1,4,4
RF01023352,29,36,36,TC3045,1,0,1
RF01023352,22,27,27,TC3045,1,0,1
RF01023352,14,37,44,TC3045,1,0,1
RF01023352,28,27,27,TC3045,1,4,3
RF01023352,35,36,36,TC3045,1,4,3
RF01023352,29,34,36,TC3045,1,4,3
RF01023352,41,45,45,TC3045,1,3,3
RF01023352,15,21,20,TC3045,1,0,1
RF01023352,35,36,36,TC3045,1,4,3
RF01023352,29,27,27,TC3045,1,3,5
RF01023352,22,27,27,TC3045,1,0,1
RF01023352,22,27,33,TC3045,1,2,3
RF01023352,37,36,36,TC3045,1,4,5
RF01023352,17,20,21,TC3045,1,0,1
RF01023352,33,36,36,TC3045,1,2,5
RF01023352,34,36,36,TC3045,1,4,2
RF01023352,43,45,45,TC3045,1,4,4
RF01023352,22,27,27,TC3045,1,0,1
RF01023352,22,27,27,TC3045,1,0,1
RF01023352,34,36,36,TC3045,1,4,2
RF01023352,8,9,9,TC3045,1,0,1
RF01023352,28,28,27,TC3045,1,4,3
RF01023352,34,36,36,TC3045,1,3,3
RF01023352,31,41,45,TC3045,1,1,2
RF01023352,26,27,27,TC3045,2,1,4
RF01023352,38,45,45,TC3045,3,0,3
RF01023352,22,43,40,TC3045,2,0,2
RF01023352,33,25,18,TC3045,2,2,3
RF01023352,17,27,27,TC3045,1,0,3
RF01023352,28,27,27,TC3045,1,4,3
RF01023352,25,27,27,TC3045,1,1,3
RF01023352,24,28,31,TC3045,1,2,3
RF01023352,22,30,28,TC3045,1,0,3
RF01023352,34,36,36,TC3045,1,3,3
RF01023352,42,45,45,TC3045,1,4,3
RF01023352,42,45,45,TC3045,1,4,3
RF01023352,33,36,36,TC3045,1,1,4
RF01023352,42,45,45,TC3045,1,4,3
RF01023352,29,35,36,TC3045,1,2,3
RF01023352,24,27,27,TC3045,1,0,3
RF01023352,18,18,18,TC3045,1,1,3
RF01023352,32,36,36,TC3045,1,1,3
RF01023352,26,27,27,TC3045,1,1,4
RF01023352,12,9,9,TC3045,1,1,4
RF01023352,31,33,25,TC3045,1,2,5
RF01023352,8,9,9,TC3045,1,0,1
RF01023352,32,36,36,TC3045,1,1,3
RF01023352,27,36,36,TC3045,1,0,1
RF01023352,37,45,45,TC3045,2,1,1
RF01023352,12,9,9,TC3045,1,0,5
RF01023352,22,32,36,TC3045,2,4,1
RF01023352,15,15,9,TC3045,2,0,1
RF01023352,8,9,9,TC3045,1,0,1
RF01023352,30,45,45,TC3045,1,3,2
RF01023352,32,42,32,TC3045,2,0,2
RF01023352,29,36,36,TC3045,1,0,1
RF01023352,22,36,36,TC3045,1,0,1
RF01023352,21,28,24,TC3045,1,3,2
RF01023352,27,30,30,TC3045,1,2,3
RF01023352,29,36,36,TC3045,1,0,1
RF01023352,34,36,36,TC3045,1,2,4
RF01023352,12,9,9,TC3045,1,4,1
RF01023352,33,36,36,TC3045,1,2,3
RF01023352,26,27,27,TC3045,1,4,1
RF01023352,33,41,43,TC3045,1,3,2
RF01023352,8,9,9,TC3045,1,0,1
RF01023352,31,36,36,TC3045,1,2,1
RF01023352,26,35,32,TC3045,1,4,3
RF01023352,31,26,39,TC3045,1,4,2
RF01023352,24,28,28,TC3045,1,3,3
RF01023352,21,24,24,TC3045,1,4,3
RF01023352,30,37,34,TC3045,1,0,3
RF01023352,30,34,35,TC3045,1,4,1
RF01023352,30,36,36,TC3045,1,0,2
RF01023352,25,31,32,TC3045,1,4,4
RF01023352,29,34,30,TC3045,1,3,3
RF01023352,29,28,31,TC3045,1,3,1
RF01023352,20,29,21,TC3045,2,2,3
RF01023352,20,28,24,TC3045,1,2,3
RF01023352,23,25,21,TC3045,1,4,3
RF01023352,25,28,34,TC3045,1,2,3
RF01023352,42,45,45,TC3045,1,4,3
RF01023352,30,43,37,TC3045,1,4,3
RF01023352,32,39,41,TC3045,1,1,3
RF01023352,22,27,27,TC3045,1,0,1
RF01023352,10,26,29,TC3045,2,0,2
RF01023352,16,18,18,TC3045,2,1,2
RF01023352,9,9,9,TC3045,1,1,1
RF01023352,29,27,27,TC3045,1,3,3
RF01023352,24,22,18,TC3045,1,0,3
RF01023352,18,28,28,TC3045,1,0,1
RF01023352,33,36,36,TC3045,1,4,1
RF01023352,26,23,27,TC3045,1,1,3
RF01023352,27,29,26,TC3045,2,3,3
RF01023352,34,39,41,TC3045,1,3,4
RF01023352,25,27,27,TC3045,1,1,3
RF01023352,30,34,36,TC3045,1,3,3
RF01023352,21,27,27,TC3045,1,0,1
RF01023352,10,9,9,TC3045,1,0,3
RF01023352,30,36,36,TC3045,1,0,1
RF01023352,28,27,27,TC3045,1,4,4
RF01023352,42,45,45,TC3045,1,3,4
RF01023352,28,27,27,TC3045,1,4,3
RF01023352,24,26,27,TC3045,1,1,2
RF01023352,8,14,18,TC3045,1,0,1
RF01023352,36,45,45,TC3045,1,0,1
RF01023352,10,9,9,TC3045,1,2,1
RF01023352,24,29,30,TC3045,1,4,3
RF01023352,26,27,27,TC3045,1,2,3
RF01023352,42,45,45,TC3045,1,3,4
RF01023352,34,38,34,TC3045,1,3,3
RF01023352,29,36,36,TC3045,1,0,1
RF01023352,32,37,36,TC3045,1,0,3
RF01023352,22,27,27,TC3045,1,0,1
RF01023352,36,45,45,TC3045,1,0,1
RF01023352,27,34,45,TC3045,2,2,4
RF01023352,40,40,44,TC3045,1,3,3
RF01023352,34,36,36,TC3045,1,3,3
RF01023352,22,21,29,TC3045,1,4,2
RF01023352,34,36,36,TC3045,1,3,3
RF01023352,31,30,26,TC3045,1,1,2
RF01023352,37,45,45,TC3045,1,0,2
RF01023352,15,18,18,TC3045,1,0,1
RF01023352,29,36,36,TC3045,1,0,1
RF01023352,31,36,36,TC3045,1,1,3
RF01023352,24,33,37,TC3045,1,0,1
RF01023352,33,36,36,TC3045,1,2,3
RF01023352,11,9,9,TC3045,1,1,3
RF01023352,38,45,45,TC3045,1,4,3
RF01023352,34,36,36,TC3045,1,2,4
RF01023352,31,36,36,TC3045,1,1,2
RF01023352,42,45,45,TC3045,1,4,3
RF01023352,34,36,36,TC3045,1,3,3
RF01023352,25,31,28,TC3045,1,2,3
RF01023352,42,45,45,TC3045,1,4,3
RF01023352,40,45,45,TC3045,1,2,3
RF01023352,26,38,45,TC3045,1,3,3
RF01023352,15,23,27,TC3045,1,0,1
RF01023352,32,37,36,TC3045,1,1,3
RF01023352,32,36,36,TC3045,1,2,2
RF01023352,36,45,45,TC3045,1,0,1
RF01023352,27,27,27,TC3045,1,4,2
RF01023352,32,36,36,TC3045,1,2,3
RF01023352,25,34,36,TC3045,3,2,4
RF01023352,41,33,39,TC3045,1,2,5
RF01023352,15,9,9,TC3045,1,0,1
RF01023352,33,36,36,TC3045,1,2,3
RF01023352,22,27,27,TC3045,1,0,1
RF01023352,36,45,45,TC3045,1,0,1
RF01023352,36,45,45,TC3045,1,0,1
RF01023352,41,45,45,TC3045,1,3,3
RF01023352,26,24,24,TC3045,1,2,3
RF01023352,20,26,24,TC3045,1,1,3
RF01023352,33,36,36,TC3045,1,1,4
RF01023352,36,45,45,TC3045,1,0,1
RF01023352,9,9,9,TC3045,1,0,2
RF01023352,36,45,45,TC3045,1,0,1
RF01023352,17,19,19,TC3045,2,1,2
RF01023352,34,36,36,TC3045,2,4,2
RF01023352,35,36,36,TC3045,1,3,3
RF01023352,29,32,32,TC3045,2,1,3
RF01023352,44,44,34,TC3045,3,4,5
RF01023352,34,36,36,TC3045,1,2,3
RF01023352,25,27,27,TC3045,1,3,1
RF01023352,26,32,36,TC3045,2,1,4
RF01023352,31,36,36,TC3045,1,0,3
RF01023352,25,27,28,TC3045,1,0,2
RF01023352,14,18,18,TC3045,3,0,1
RF01023352,32,36,36,TC3045,1,1,3
RF01023352,8,9,9,TC3045,1,0,1
RF01023352,38,42,39,TC3045,1,4,2
RF01023352,39,45,45,TC3045,1,1,3
RF01023352,29,27,27,TC3045,1,3,5
RF01023352,27,27,27,TC3045,1,4,2
RF01023352,22,29,27,TC3045,1,0,1
RF01023352,31,31,29,TC3045,1,4,4
RF01023352,42,45,45,TC3045,1,4,3
RF01023352,32,36,36,TC3045,1,3,1
RF01023352,40,45,45,TC3045,1,3,2
RF01023352,15,18,18,TC3045,1,0,1
RF01023352,36,45,45,TC3045,1,0,1
RF01023352,28,27,27,TC3045,1,3,4
RF01023352,35,31,27,TC3045,1,4,3
RF01023352,29,34,31,TC3045,1,1,3
RF01023352,35,36,36,TC3045,1,4,3
RF01023352,18,15,9,TC3045,1,2,2
RF01023352,14,9,9,TC3045,1,3,4
RF01023352,22,27,27,TC3045,1,0,1
RF01023352,39,45,45,TC3045,1,3,1
RF01023352,13,14,11,TC3045,1,1,2
RF01023352,22,27,27,TC3045,1,0,1
RF01023352,22,23,29,TC3045,1,1,1
RF01023352,35,45,45,TC3045,1,4,3
RF01023352,22,27,27,TC3045,1,0,1
RF01023352,8,9,9,TC3045,1,0,1
RF01023352,35,36,36,TC3045,1,4,3
RF01023352,36,45,45,TC3045,1,0,1
RF01023352,42,45,45,TC3045,1,4,3
RF01023352,29,45,45,TC3045,1,4,3
RF01023352,39,45,45,TC3045,1,0,4
RF01023352,36,45,45,TC3045,1,0,1
RF01023352,23,31,36,TC3045,3,0,3
RF01023352,31,36,36,TC3045,2,0,3
RF01023352,22,27,27,TC3045,1,0,1
RF01023352,32,36,36,TC3045,1,1,3
RF01023352,41,45,40,TC3045,1,1,5
RF01023352,33,36,36,TC3045,2,1,4
RF01023352,10,9,9,TC3045,1,0,3
RF01023352,26,27,27,TC3045,2,2,3
RF01023352,16,22,24,TC3045,2,0,2
RF01023352,10,9,9,TC3045,2,1,2
RF01023352,32,30,35,TC3045,1,1,4
RF01023352,42,45,45,TC3045,1,4,3
RF01023352,31,36,36,TC3045,1,3,3
RF01023352,27,35,36,TC3045,1,0,3
RF01023352,32,36,36,TC3045,1,1,3
RF01023352,34,36,36,TC3045,1,3,3
RF01023352,36,36,36,TC3045,1,3,5
RF01023352,34,36,36,TC3045,1,3,3
RF01023352,25,27,27,TC3045,1,1,3
RF01023352,42,45,45,TC3045,1,3,4
RF01023352,37,45,45,TC3045,1,0,2
RF01023352,35,40,41,TC3045,1,3,2
RF01023352,12,9,9,TC3045,1,2,3
RF01023352,33,36,36,TC3045,1,3,2
RF01023352,33,36,36,TC3045,1,2,3
RF01023352,27,32,37,TC3045,1,2,2
RF01023352,29,37,34,TC3045,1,1,3
RF01023352,33,38,35,TC3045,1,3,3
RF01023352,30,27,27,TC3045,1,4,5
RF01023352,26,27,27,TC3045,1,1,4
RF01023352,25,27,27,TC3045,2,1,3
RF01023352,40,45,45,TC3045,2,1,4
RF01023352,27,27,27,TC3045,3,3,3
RF01023352,26,27,27,TC3045,2,2,3
RF01023352,29,27,27,TC3045,1,4,4
RF01023352,28,27,27,TC3045,1,3,3
RF01023352,39,45,45,TC3045,1,0,4
RF01023352,24,27,27,TC3045,1,1,2
RF01023352,36,36,36,TC3045,1,4,4
RF01023352,27,27,27,TC3045,1,3,3
RF01023352,25,27,27,TC3045,1,1,3
RF01023352,37,45,45,TC3045,1,0,2
RF01023352,35,36,36,TC3045,1,4,3
RF01023352,34,32,31,TC3045,1,4,3
RF01023352,18,19,18,TC3045,2,1,2
RF01023352,32,36,36,TC3045,1,1,3
RF01023352,28,27,27,TC3045,1,3,4
RF01023352,41,45,45,TC3045,1,3,3
RF01023352,33,36,36,TC3045,1,1,4
RF01023352,13,9,9,TC3045,1,1,5
RF01023352,25,27,27,TC3045,1,1,3
RF01023352,22,27,27,TC3045,1,0,1
RF01023352,38,45,45,TC3045,1,3,3
RF01023352,11,9,9,TC3045,1,1,3
RF01023352,35,36,36,TC3045,1,4,3
RF01023352,32,36,36,TC3045,1,2,3
RF01023352,32,36,36,TC3045,1,1,3
RF01023352,24,32,36,TC3045,1,0,3
RF01023352,32,38,45,TC3045,1,3,1
RF01023352,23,31,27,TC3045,2,3,2
RF01023352,23,32,36,TC3045,1,3,3
RF01023352,19,27,27,TC3045,1,0,1
RF01023352,24,28,25,TC3045,2,3,2
RF01023352,40,45,45,TC3045,1,4,1
RF01023352,10,22,22,TC3045,2,0,1
RF01023352,19,35,41,TC3045,1,3,4
RF01023352,25,39,39,TC3045,1,3,2
RF01023352,20,34,27,TC3045,1,4,3
RF01023352,22,34,31,TC3045,1,1,2
RF01023352,25,32,33,TC3045,1,4,3
RF01023352,26,32,32,TC3045,1,4,3
RF01023352,36,40,41,TC3045,1,4,2
RF01023352,27,31,31,TC3045,1,4,2
RF01023352,36,41,41,TC3045,1,4,2
RF01023352,18,22,25,TC3045,1,0,1
RF01023352,22,27,27,TC3045,1,0,1
RF01023352,18,26,37,TC3045,1,1,3
RF01023352,33,36,40,TC3045,1,0,1
RF01023352,36,36,36,TC3045,3,0,1
RF01023352,36,45,45,TC3045,1,0,1
RF01023352,36,45,45,TC3045,1,0,1
RF01023352,39,45,45,TC3045,1,3,1
RF01023352,28,35,40,TC3045,1,1,2
RF01023352,22,27,27,TC3045,1,0,1
RF01023352,42,45,45,TC3045,2,4,3
RF01023352,36,45,42,TC3045,1,0,1
RF01023352,38,45,45,TC3045,1,2,1
RF01023352,26,32,36,TC3045,1,4,1
RF01023352,10,9,9,TC3045,1,0,3
RF01023352,27,32,27,TC3045,2,4,2
RF01023352,29,41,45,TC3045,1,0,1
RF01023352,23,30,28,TC3045,1,3,2
RF01023352,8,9,9,TC3045,1,0,1
RF01023352,15,34,36,TC3045,1,0,3
RF01023352,19,18,18,TC3045,1,4,3
RF01023352,22,27,27,TC3045,1,0,1
RF01023352,38,45,45,TC3045,1,0,3
RF01023352,30,35,36,TC3045,1,2,1
RF01023352,29,31,27,TC3045,1,0,1
RF01023352,34,30,24,TC3045,1,3,2
RF01023352,30,33,38,TC3045,1,0,2
RF01023352,37,44,45,TC3045,1,1,1
RF01023352,25,27,27,TC3045,1,3,1
RF01023352,25,27,27,TC3045,1,1,3
RF01023352,24,27,27,TC3045,1,0,3
RF01023352,26,32,36,TC3045,1,2,3
RF01023352,22,37,45,TC3045,1,0,1
RF01023352,30,36,36,TC3045,1,4,2
RF01023352,8,9,9,TC3045,2,0,1
RF01023352,24,27,27,TC3045,1,1,2
RF01023352,26,21,9,TC3045,2,2,3
RF01023352,36,45,45,TC3045,1,0,1
RF01023352,26,27,27,TC3045,1,2,3
RF01023352,34,43,45,TC3045,1,0,3
RF01023352,40,42,45,TC3045,1,4,1
RF01023352,27,15,9,TC3045,1,4,2
RF01023352,32,36,36,TC3045,1,2,2
RF01023352,26,36,36,TC3045,1,1,2
RF01023352,32,35,36,TC3045,2,1,3
RF01023352,27,27,27,TC3045,1,1,5
RF01023352,8,9,9,TC3045,1,0,1
RF01023352,8,9,9,TC3045,1,0,1
RF01023352,25,38,32,TC3045,1,4,3
RF01023352,36,36,36,TC3045,1,3,5
RF01023352,32,36,36,TC3045,1,2,2
RF01023352,10,9,15,TC3045,1,0,1
RF01023352,22,32,36,TC3045,1,0,1
RF01023352,30,36,36,TC3045,1,0,2
RF01023352,33,45,45,TC3045,1,4,2
RF01023352,22,22,18,TC3045,1,0,1
RF01023352,15,18,18,TC3045,1,0,1
RF01023352,26,27,27,TC3045,2,4,2
RF01023352,34,36,36,TC3045,1,2,4
RF01023352,27,27,27,TC3045,1,3,3
RF01023352,33,31,27,TC3045,1,2,3
RF01023352,17,35,36,TC3045,1,0,3
RF01023352,24,36,36,TC3045,1,0,3
RF01023352,35,36,36,TC3045,1,3,4
RF01023352,40,45,45,TC3045,1,2,3
RF01023352,22,27,27,TC3045,1,0,1
RF01023352,29,32,33,TC3045,1,0,1
RF01023352,22,27,27,TC3045,1,0,1
RF01023355,29,36,35,6,1,0,1
RF01023355,39,45,45,TC3052,1,2,2
RF01023355,30,27,27,TC3052,1,4,5
RF01023355,36,40,36,TC3052,1,0,1
RF01023355,25,32,34,TC3052,1,2,2
RF01023355,25,27,27,TC3052,1,1,3
RF01023355,36,45,45,TC3052,1,0,1
RF01023355,8,9,9,TC3052,1,0,1
RF01023355,15,18,18,TC3052,1,0,1
RF01023355,36,45,45,TC3052,1,0,1
RF01023355,31,36,36,TC3052,1,2,1
RF01023355,37,42,45,TC3052,1,2,3
RF01023355,24,21,19,TC3052,1,3,4
RF01023355,22,27,27,TC3052,1,0,1
RF01023355,27,21,20,TC3052,1,1,4
RF01023355,42,41,38,TC3052,1,4,3
RF01023355,32,36,36,TC3052,1,1,3
RF01023355,41,45,45,TC3052,1,1,5
RF01023355,25,27,27,TC3052,2,1,3
RF01023355,42,45,45,TC3052,1,4,3
RF01023355,35,36,36,TC3052,1,3,4
RF01023355,28,27,27,TC3052,1,3,4
RF01023355,22,27,27,TC3052,1,0,1
RF01023355,34,36,36,TC3052,1,3,3
RF01023355,35,36,36,TC3052,1,4,3
RF01023355,41,44,45,TC3052,1,3,4
RF01023355,23,31,33,TC3052,1,3,3
RF01023355,20,19,18,TC3052,1,3,3
RF01023355,33,36,36,TC3052,1,1,4
RF01023355,33,40,37,TC3052,1,2,3
RF01023355,14,9,9,TC3052,1,2,5
RF01023355,33,36,36,TC3052,1,2,3
RF01023355,34,36,36,TC3052,1,4,2
RF01023355,27,31,34,TC3052,1,1,3
RF01023355,36,36,36,TC3052,1,3,5
RF01023355,34,36,36,TC3052,1,3,3
RF01023355,34,36,36,TC3052,1,3,3
RF01023355,25,27,27,TC3052,1,2,3
RF01023355,31,37,36,TC3052,1,1,3
RF01023355,22,21,19,TC3052,1,2,3
RF01023355,28,27,27,TC3052,1,3,4
RF01023355,26,32,36,TC3052,1,2,3
RF01023355,19,14,18,TC3052,1,3,3
RF01023355,27,36,35,TC3052,1,3,3
RF01023355,29,27,27,TC3052,1,3,5
RF01023355,33,42,45,TC3052,1,2,3
RF01023355,34,36,36,TC3052,1,3,3
RF01023355,30,30,28,TC3052,1,2,2
RF01023355,24,27,27,TC3052,1,0,3
